year,ine_code,name,province_id,autonomous_region_id,population,debt,budget_line_amount,budget_line_amount_per_inhabitant,total_budget,total_budget_per_inhabitant
2015,7054,Santa Eulària des Riu,7,4,35812,24120000.0,1335685.0,37.3,34747970.0,970.3
2015,18175,Santa Fe,18,1,15067,5479000.0,722256.54,47.94,10664343.3,707.8
2015,4081,Santa Fe de Mondújar,4,1,448,0.0,12182.29,27.19,402000.0,897.31
2015,8249,Santa Fe del Penedès,8,9,378,20000.0,,,0.0,0.0
2015,9347,Santa Gadea del Cid,9,7,155,75000.0,,,0.0,0.0
2015,9348,Santa Inés,9,7,155,0.0,,,176490.0,1138.65
2015,17182,Santa Llogaia d'Àlguema,17,9,339,105000.0,1500.0,4.42,320000.0,943.94
2015,35022,Santa Lucía de Tirajana,35,5,69069,6097000.0,1165909.87,16.88,54512770.92,789.26
2015,12102,Santa Magdalena de Pulpis,12,10,810,663000.0,142543.46,175.98,805074.0,993.92
2015,7055,Santa Margalida,7,4,11672,373000.0,1556300.0,133.34,14422528.2,1235.66
2015,8250,Santa Margarida de Montbui,8,9,9648,4955000.0,934579.52,96.87,6735000.0,698.07
2015,8251,Santa Margarida i els Monjos,8,9,7332,352000.0,249720.55,34.06,8473745.81,1155.72
2015,8258,Santa Maria d'Oló,8,9,1063,27000.0,56454.39,53.11,1086857.39,1022.44
2015,8253,Santa Maria de Besora,8,9,158,0.0,,,562899.71,3562.65
2015,39074,Santa María de Cayón,39,6,9090,2743000.0,700768.19,77.09,5212723.0,573.46
2015,22906,Santa María de Dulcis,22,2,221,10000.0,4100.0,18.55,198307.44,897.32
2015,35023,Santa María de Guía de Gran Canaria,35,5,13890,3564000.0,721899.46,51.97,13467035.35,969.54
2015,42167,Santa María de Huerta,42,7,319,32000.0,,,0.0,0.0
2015,28135,Santa María de la Alameda,28,13,1199,322000.0,65026.65,54.23,1527488.28,1273.97
2015,24155,Santa María de la Isla,24,7,522,0.0,600.0,1.15,239000.0,457.85
2015,49203,Santa María de la Vega,49,7,352,0.0,,,217200.0,617.04
2015,42168,Santa María de las Hoyas,42,7,119,0.0,,,0.0,0.0
2015,5226,Santa María de los Caballeros,5,7,79,0.0,,,131084.0,1659.29
2015,16196,Santa María de los Llanos,16,8,721,0.0,,,0.0,0.0
2015,8256,Santa Maria de Martorelles,8,9,853,0.0,18800.0,22.04,703041.11,824.2
2015,8255,Santa Maria de Merlès,8,9,185,0.0,,,288964.29,1561.97
2015,8257,Santa Maria de Miralles,8,9,130,0.0,6898.0,53.06,249059.0,1915.84
2015,24158,Santa María de Ordás,24,7,340,0.0,,,190396.0,559.98
2015,8259,Santa Maria de Palautordera,8,9,9103,837000.0,130000.0,14.28,9753956.25,1071.51
2015,37293,Santa María de Sando,37,7,124,0.0,,,87600.0,706.44
2015,49204,Santa María de Valverde,49,7,65,12000.0,,,0.0,0.0
2015,5224,Santa María del Arroyo,5,7,114,0.0,,,66000.0,578.95
2015,5225,Santa María del Berrocal,5,7,391,132000.0,,,0.0,0.0
2015,7056,Santa María del Camí,7,4,6685,88000.0,16690.84,2.5,4969525.68,743.39
2015,9350,Santa María del Campo,9,7,595,0.0,4806.33,8.08,552049.25,927.81
2015,16195,Santa María del Campo Rus,16,8,626,0.0,200.0,0.32,619546.0,989.69
2015,5902,Santa María del Cubillo,5,7,337,83000.0,33600.0,99.7,478900.0,1421.06
2015,9351,Santa María del Invierno,9,7,63,0.0,,,135000.0,2142.86
2015,9352,Santa María del Mercadillo,9,7,114,0.0,,,232000.0,2035.08
2015,24156,Santa María del Monte de Cea,24,7,256,0.0,,,119000.0,464.85
2015,24157,Santa María del Páramo,24,7,3128,572000.0,12100.0,3.87,2741994.0,876.6
2015,5227,Santa María del Tiétar,5,7,526,0.0,,,549975.0,1045.58
2015,16197,Santa María del Val,16,8,68,0.0,,,73000.0,1073.54
2015,40185,Santa María la Real de Nieva,40,7,1045,820000.0,,,0.0,0.0
2015,9353,Santa María Rivarredonda,9,7,94,0.0,,,0.0,0.0
2015,24159,Santa Marina del Rey,24,7,2029,45000.0,14260.68,7.03,1063974.3,524.39
2015,6121,Santa Marta,6,11,4301,863000.0,,,0.0,0.0
2015,10168,Santa Marta de Magasca,10,11,295,836000.0,110500.0,374.58,398370.0,1350.4
2015,37294,Santa Marta de Tormes,37,7,14970,1304000.0,158452.0,10.58,8489387.0,567.09
2015,40186,Santa Marta del Cerro,40,7,42,0.0,,,76800.0,1828.57
2015,45158,Santa Olalla,45,8,3277,642000.0,120700.0,36.83,1943229.25,592.99
2015,9354,Santa Olalla de Bureba,9,7,33,0.0,,,74900.0,2269.7
2015,21069,Santa Olalla del Cala,21,1,2010,1262000.0,160100.0,79.65,1435493.28,714.17
2015,43140,Santa Oliva,43,9,3283,3628000.0,525050.0,159.93,2776921.61,845.85
2015,17184,Santa Pau,17,9,1562,403000.0,,,1161959.95,743.9
2015,8260,Santa Perpètua de Mogoda,8,9,25466,9247000.0,2199282.42,86.36,30477501.37,1196.79
2015,3121,Santa Pola,3,10,31657,4547000.0,1294625.0,40.9,30535249.13,964.57
2015,8261,Santa Susanna,8,9,3275,10332000.0,,,0.0,0.0
2015,38039,Santa Úrsula,38,5,14246,333000.0,330000.61,23.16,9418326.04,661.12
2015,31220,Santacara,31,15,891,171000.0,,,0.0,0.0
2015,14060,Santaella,14,1,6062,830000.0,249893.45,41.22,4367511.12,720.48
2015,22212,Santaliestra y San Quílez,22,2,104,439000.0,35316.64,339.58,89199.97,857.68
2015,39075,Santander,39,6,173957,87766000.0,18303444.81,105.22,188050352.62,1081.02
2015,7057,Santanyí,7,4,11316,3605000.0,846885.07,74.84,19340000.0,1709.09
2015,24160,Santas Martas,24,7,809,0.0,,,546000.0,674.91
2015,50239,Santed,50,2,66,0.0,,,0.0,0.0
2015,47153,Santervás de Campos,47,7,122,0.0,14100.0,115.57,218020.0,1787.04
2015,34169,Santervás de la Vega,34,7,479,0.0,,,377544.4,788.19
2015,10169,Santiago de Alcántara,10,11,583,477000.0,,,0.0,0.0
2015,23077,Santiago de Calatrava,23,1,797,0.0,,,818153.87,1026.54
2015,15078,Santiago de Compostela,15,12,95612,41658000.0,,,0.0,0.0
2015,37296,Santiago de la Puebla,37,7,366,0.0,,,0.0,0.0
2015,10170,Santiago del Campo,10,11,279,0.0,,,409301.0,1467.02
2015,5228,Santiago del Collado,5,7,183,0.0,,,141331.19,772.3
2015,38040,Santiago del Teide,38,5,10690,2290000.0,519313.9,48.58,9828562.22,919.42
2015,5904,Santiago del Tormes,5,7,146,0.0,,,309208.0,2117.87
2015,24161,Santiago Millas,24,7,330,22000.0,,,0.0,0.0
2015,23904,Santiago-Pontones,23,1,3338,1335000.0,240188.7,71.96,3909753.24,1171.3
2015,37297,Santibáñez de Béjar,37,7,488,0.0,,,447857.19,917.74
2015,34170,Santibáñez de Ecla,34,7,65,0.0,,,0.0,0.0
2015,9355,Santibáñez de Esgueva,9,7,99,0.0,,,160000.0,1616.15
2015,34171,Santibáñez de la Peña,34,7,1101,0.0,,,0.0,0.0
2015,37298,Santibáñez de la Sierra,37,7,191,0.0,,,0.0,0.0
2015,49205,Santibáñez de Tera,49,7,411,0.0,,,256162.0,623.27
2015,47154,Santibáñez de Valcorba,47,7,173,69000.0,18100.0,104.62,151000.0,872.83
2015,49206,Santibáñez de Vidriales,49,7,1044,68000.0,21500.0,20.59,756400.0,724.52
2015,9356,Santibáñez del Val,9,7,50,0.0,,,49750.0,995.0
2015,10171,Santibáñez el Alto,10,11,349,0.0,,,685500.0,1964.19
2015,10172,Santibáñez el Bajo,10,11,738,0.0,,,586000.0,794.04
2015,39076,Santillana del Mar,39,6,4203,241000.0,112200.0,26.7,3450000.0,820.85
2015,41089,Santiponce,41,1,8453,4950000.0,709600.0,83.95,5130677.42,606.97
2015,15079,Santiso,15,12,1709,104000.0,19562.3,11.45,959305.76,561.32
2015,23079,Santisteban del Puerto,23,1,4666,2228000.0,480500.0,102.98,4048040.16,867.57
2015,39077,Santiurde de Reinosa,39,6,279,228000.0,13772.06,49.36,273193.09,979.2
2015,39078,Santiurde de Toranzo,39,6,1619,115000.0,7800.0,4.82,836040.0,516.39
2015,19250,Santiuste,19,8,19,0.0,,,0.0,0.0
2015,40188,Santiuste de Pedraza,40,7,111,0.0,3647.57,32.86,169753.4,1529.31
2015,40189,Santiuste de San Juan Bautista,40,7,599,0.0,,,0.0,0.0
2015,37299,Santiz,37,7,254,0.0,,,0.0,0.0
2015,33064,Santo Adriano,33,3,263,0.0,1500.0,5.7,471900.0,1794.29
2015,45901,Santo Domingo-Caudilla,45,8,1021,0.0,1000.0,0.98,796291.91,779.92
2015,26138,Santo Domingo de la Calzada,26,17,6401,885000.0,331000.0,51.71,8400000.0,1312.28
2015,5229,Santo Domingo de las Posadas,5,7,78,13000.0,,,0.0,0.0
2015,40190,Santo Domingo de Pirón,40,7,62,0.0,,,0.0,0.0
2015,9358,Santo Domingo de Silos,9,7,287,0.0,19800.0,68.99,1973616.0,6876.72
2015,23080,Santo Tomé,23,1,2303,122000.0,50218.84,21.81,1980453.3,859.95
2015,5230,Santo Tomé de Zabarcos,5,7,71,0.0,,,0.0,0.0
2015,40191,Santo Tomé del Puerto,40,7,293,15000.0,3900.0,13.31,410000.0,1399.32
2015,30901,Santomera,30,14,16012,7892000.0,994305.25,62.1,10464849.08,653.57
2015,39079,Santoña,39,6,11088,3718000.0,,,0.0,0.0
2015,28136,Santorcaz,28,13,849,0.0,,,560990.0,660.77
2015,28137,"Santos de la Humosa, Los",28,13,2389,1295000.0,,,0.0,0.0
2015,6122,"Santos de Maimona, Los",6,11,8254,2730000.0,1012078.78,122.62,7732037.03,936.76
2015,37300,"Santos, Los",37,7,645,228000.0,59874.7,92.83,1060945.0,1644.87
2015,49207,Santovenia,49,7,281,0.0,,,166300.0,591.81
2015,24162,Santovenia de la Valdoncina,24,7,2006,0.0,,,1599900.0,797.56
2015,47155,Santovenia de Pisuerga,47,7,4203,0.0,42000.0,9.99,2619800.0,623.32
2015,34174,Santoyo,34,7,224,0.0,,,0.0,0.0
2015,8192,Santpedor,8,9,7459,1286000.0,527000.0,70.65,7554548.67,1012.8
2015,26140,Santurde de Rioja,26,17,293,0.0,,,691000.0,2358.36
2015,26141,Santurdejo,26,17,126,0.0,500.0,3.97,462100.0,3667.46
2015,48082,Santurtzi,48,16,46284,21841000.0,,,0.0,0.0
2015,36051,Sanxenxo,36,12,17391,10440000.0,1840766.98,105.85,17516166.09,1007.21
2015,49210,Sanzoles,49,7,556,0.0,,,280000.0,503.6
2015,47157,Sardón de Duero,47,7,634,225000.0,29000.0,45.74,535000.0,843.85
2015,37301,Sardón de los Frailes,37,7,84,0.0,,,582024.43,6928.86
2015,9361,Sargentes de la Lora,9,7,129,0.0,,,298500.0,2313.95
2015,33065,Sariego,33,3,1276,0.0,,,711675.0,557.73
2015,24163,Sariegos,24,7,4826,0.0,,,0.0,0.0
2015,22213,Sariñena,22,2,4223,3423000.0,670068.02,158.67,3293951.06,780.0
2015,39081,Saro,39,6,511,0.0,,,407058.68,796.6
2015,9362,Sarracín,9,7,246,0.0,6850.0,27.85,91000.0,369.92
2015,43142,Sarral,43,9,1585,1095000.0,199432.48,125.82,2011900.0,1269.33
2015,32078,Sarreaus,32,12,1283,14000.0,30100.0,23.46,900000.0,701.47
2015,27057,Sarria,27,12,13393,1813000.0,,,0.0,0.0
2015,17186,Sarrià de Ter,17,9,4973,2155000.0,263500.0,52.99,3514657.0,706.75
2015,31222,Sarriés/Sartze,31,15,63,0.0,,,0.0,0.0
2015,44210,Sarrión,44,2,1167,99000.0,54020.24,46.29,1287963.61,1103.65
2015,25201,Sarroca de Bellera,25,9,125,128000.0,14206.75,113.65,363704.12,2909.63
2015,25200,Sarroca de Lleida,25,9,387,0.0,,,0.0,0.0
2015,31223,Sartaguda,31,15,1372,45000.0,,,0.0,0.0
2015,45159,Sartajada,45,8,102,0.0,,,157860.06,1547.65
2015,9363,Sasamón,9,7,1073,0.0,200.0,0.19,642068.0,598.39
2015,50240,Sástago,50,2,1217,0.0,4500.0,3.7,1607360.0,1320.77
2015,19251,Saúca,19,8,58,0.0,,,51700.0,891.38
2015,10173,Saucedilla,10,11,877,0.0,,,3557030.0,4055.9
2015,41090,"Saucejo, El",41,1,4399,732000.0,,,0.0,0.0
2015,37302,Saucelle,37,7,324,217000.0,90635.61,279.74,696640.37,2150.13
2015,40192,Sauquillo de Cabezas,40,7,186,0.0,,,217000.0,1166.67
2015,17187,"Saus, Camallera i Llampaies",17,9,830,734000.0,245054.0,295.25,997854.0,1202.23
2015,38041,"Sauzal, El",38,5,8930,119000.0,129828.07,14.54,7650670.94,856.74
2015,43143,Savallà del Comtat,43,9,62,0.0,,,269000.0,4338.71
2015,27058,"Saviñao, O",27,12,4056,0.0,375814.89,92.66,2446056.08,603.08
2015,3123,Sax,3,10,9696,3419000.0,1105059.21,113.97,6583154.85,678.96
2015,29086,Sayalonga,29,1,1505,137000.0,46620.0,30.98,1661613.0,1104.06
2015,19252,Sayatón,19,8,89,0.0,,,0.0,0.0
2015,40193,Sebúlcor,40,7,278,0.0,,,0.0,0.0
2015,47158,"Seca, La",47,7,1107,71000.0,34000.0,30.71,892690.0,806.39
2015,22214,Secastilla,22,2,144,0.0,48000.0,333.33,339828.81,2359.92
2015,43144,"Secuita, La",43,9,1670,1135000.0,105000.0,62.87,2122000.0,1270.65
2015,46223,Sedaví,46,10,10180,3485000.0,464315.0,45.61,6509201.0,639.41
2015,29087,Sedella,29,1,692,0.0,,,0.0,0.0
2015,50242,Sediles,50,2,105,0.0,357.74,3.41,184799.64,1760.01
2015,46224,Segart,46,10,170,88000.0,,,0.0,0.0
2015,12104,Segorbe,12,10,9073,1554000.0,17000.0,1.87,7552359.0,832.4
2015,40194,Segovia,40,7,52728,19738000.0,3757124.0,71.25,58059223.0,1101.1
2015,20070,Segura,20,16,1476,756000.0,,,0.0,0.0
2015,23081,Segura de la Sierra,23,1,1916,3682000.0,403532.12,210.61,1879046.77,980.71
2015,6124,Segura de León,6,11,2012,35000.0,27635.02,13.74,1471938.91,731.58
2015,44211,Segura de los Baños,44,2,40,92000.0,,,0.0,0.0
2015,10174,Segura de Toro,10,11,189,0.0,2900.0,15.34,201223.99,1064.69
2015,45160,Segurilla,45,8,1318,851000.0,,,0.0,0.0
2015,22215,Seira,22,2,147,0.0,11760.0,80.0,360497.0,2452.36
2015,19254,Selas,19,8,63,0.0,,,193577.0,3072.65
2015,39082,Selaya,39,6,1922,658000.0,124070.0,64.55,1560780.0,812.06
2015,3124,Sella,3,10,588,0.0,,,466466.9,793.31
2015,46225,Sellent,46,10,401,101000.0,41000.0,102.24,351000.0,875.31
2015,7058,Selva,7,4,3890,0.0,364623.0,93.73,3891000.0,1000.26
2015,17188,"Selva de Mar, La",17,9,184,244000.0,50770.84,275.93,301669.0,1639.51
2015,43145,"Selva del Camp, La",43,9,5559,5067000.0,1278203.97,229.93,6070000.0,1091.92
2015,19901,Semillas,19,8,41,0.0,150.0,3.66,85087.69,2075.31
2015,46226,Sempere,46,10,52,0.0,100.0,1.92,30010.0,577.11
2015,22217,Sena,22,2,515,0.0,,,582410.0,1130.9
2015,24164,Sena de Luna,24,7,402,0.0,,,424372.17,1055.66
2015,43146,Senan,43,9,47,0.0,500.0,10.64,241955.84,5148.0
2015,7047,Sencelles,7,4,3082,1220000.0,231000.0,74.95,2263820.0,734.53
2015,4082,Senés,4,1,330,63000.0,10350.0,31.36,575314.0,1743.37
2015,22218,Senés de Alcubierre,22,2,49,0.0,,,88810.0,1812.45
2015,43044,"Sénia, La",43,9,5799,1389000.0,367745.14,63.42,4261306.18,734.84
2015,3125,Senija,3,10,610,0.0,,,0.0,0.0
2015,44212,Seno,44,2,43,15000.0,,,0.0,0.0
2015,25202,Senterada,25,9,133,10000.0,,,263070.0,1977.97
2015,25035,"Sentiu de Sió, La",25,9,459,93000.0,40220.0,87.63,498825.0,1086.76
2015,8267,Sentmenat,8,9,8652,2992000.0,944500.0,109.17,8599160.88,993.89
2015,46227,Senyera,46,10,1175,633000.0,96771.96,82.36,678198.69,577.18
2015,37304,Sepulcro-Hilario,37,7,186,0.0,,,0.0,0.0
2015,40195,Sepúlveda,40,7,1168,373000.0,92069.72,78.83,1379241.92,1180.86
2015,40196,Sequera de Fresno,40,7,45,0.0,,,0.0,0.0
2015,9365,"Sequera de Haza, La",9,7,34,0.0,,,84832.43,2495.06
2015,37305,Sequeros,37,7,239,0.0,,,132300.0,553.55
2015,17190,Serinyà,17,9,1130,156000.0,39921.03,35.33,760000.0,672.57
2015,28138,"Serna del Monte, La",28,13,86,0.0,,,0.0,0.0
2015,34175,"Serna, La",34,7,96,0.0,,,198156.83,2064.13
2015,4083,Serón,4,1,2167,432000.0,130000.0,59.99,4468711.25,2062.16
2015,42171,Serón de Nágima,42,7,135,24000.0,,,0.0,0.0
2015,25204,Seròs,25,9,1886,4416000.0,621250.0,329.4,2125493.74,1126.98
2015,46228,Serra,46,10,3142,3617000.0,577056.16,183.66,2898129.98,922.39
2015,17191,Serra de Daró,17,9,209,81000.0,11100.0,53.11,297600.0,1423.92
2015,47159,Serrada,47,7,1173,0.0,34500.0,29.41,851500.0,725.92
2015,5232,"Serrada, La",5,7,110,0.0,27858.78,253.26,90449.83,822.27
2015,10175,Serradilla,10,11,1637,14000.0,24000.0,14.66,1746450.0,1066.86
2015,37306,Serradilla del Arroyo,37,7,286,277000.0,,,0.0,0.0
2015,37307,Serradilla del Llano,37,7,171,0.0,,,0.0,0.0
2015,5233,Serranillos,5,7,262,0.0,,,287000.0,1095.42
2015,28140,Serranillos del Valle,28,13,3994,4277000.0,,,0.0,0.0
2015,12103,"Serratella, la",12,10,101,0.0,50.0,0.5,279500.0,2767.34
2015,10176,Serrejón,10,11,443,0.0,,,1307700.0,2951.92
2015,22220,Sesa,22,2,190,0.0,100.0,0.53,221218.0,1164.3
2015,45161,Seseña,45,8,21558,0.0,,,0.0,0.0
2015,31224,Sesma,31,15,1183,267000.0,,,0.0,0.0
2015,48084,Sestao,48,16,28052,1580000.0,,,0.0,0.0
2015,50243,Sestrica,50,2,402,80000.0,26100.0,64.93,571422.07,1421.46
2015,22221,Sesué,22,2,119,0.0,,,342650.0,2879.41
2015,17192,Setcases,17,9,180,106000.0,39200.0,217.78,410000.0,2277.78
2015,11034,Setenil de las Bodegas,11,1,2845,877000.0,60800.0,21.37,2952083.26,1037.64
2015,19255,Setiles,19,8,84,0.0,,,385876.43,4593.77
2015,25203,"Seu d'Urgell, La",25,9,12249,10585000.0,1321081.0,107.85,11829629.35,965.77
2015,8269,Seva,8,9,3434,606000.0,,,0.0,0.0
2015,41091,Sevilla,41,1,693878,394224000.0,63253892.93,91.16,755852958.12,1089.32
2015,28141,Sevilla la Nueva,28,13,8902,2762000.0,1181430.95,132.72,6603500.0,741.8
2015,45162,Sevilleja de la Jara,45,8,751,240000.0,322865.02,429.91,1492286.1,1987.07
2015,25205,Sidamon,25,9,732,68000.0,60900.0,83.2,648715.0,886.22
2015,19256,Sienes,19,8,55,0.0,,,0.0,0.0
2015,33066,Siero,33,3,52191,7536000.0,2850291.75,54.61,36157981.79,692.8
2015,37309,"Sierpe, La",37,7,50,0.0,,,0.0,0.0
2015,10177,Sierra de Fuentes,10,11,2040,807000.0,44176.0,21.65,1458636.0,715.01
2015,50244,Sierra de Luna,50,2,267,55000.0,10500.0,39.33,377400.0,1413.49
2015,29088,Sierra de Yeguas,29,1,3398,1628000.0,333505.15,98.15,2511976.71,739.25
2015,12105,Sierra Engarcerán,12,10,1018,174000.0,38800.0,38.11,709600.0,697.05
2015,4084,Sierro,4,1,392,61000.0,25518.0,65.1,354589.37,904.57
2015,22222,Siétamo,22,2,672,313000.0,34900.0,51.93,403800.0,600.89
2015,46229,Siete Aguas,46,10,1282,400000.0,65632.8,51.2,1250070.84,975.1
2015,47160,Siete Iglesias de Trabancos,47,7,488,0.0,5148.0,10.55,436610.0,894.69
2015,37310,Sieteiglesias de Tormes,37,7,214,0.0,,,110251.43,515.2
2015,5234,Sigeres,5,7,53,0.0,,,0.0,0.0
2015,19257,Sigüenza,19,8,4648,2565000.0,,,0.0,0.0
2015,50245,Sigüés,50,2,103,0.0,,,285302.58,2769.92
2015,23082,Siles,23,1,2345,1543000.0,286592.0,122.21,1908647.18,813.92
2015,46230,Silla,46,10,18570,8209000.0,1499724.98,80.76,10948145.26,589.55
2015,36052,Silleda,36,12,8772,2951000.0,,,0.0,0.0
2015,38042,"Silos, Los",38,5,4805,5308000.0,358014.5,74.51,4741923.59,986.88
2015,17193,Sils,17,9,5797,1141000.0,186267.18,32.13,4447294.14,767.17
2015,47161,Simancas,47,7,5265,1085000.0,722652.0,137.26,4309403.0,818.51
2015,46231,Simat de la Valldigna,46,10,3362,25000.0,57800.0,17.19,2195780.0,653.11
2015,46232,Sinarcas,46,10,1168,67000.0,,,818000.0,700.35
2015,7060,Sineu,7,4,3612,151000.0,134285.72,37.18,2567228.22,710.74
2015,44213,Singra,44,2,80,0.0,,,72500.0,906.26
2015,5235,Sinlabajos,5,7,127,0.0,5131.33,40.4,135157.0,1064.22
2015,6125,Siruela,6,11,2017,0.0,8050.0,3.99,2340497.0,1160.38
2015,50246,Sisamón,50,2,36,0.0,,,0.0,0.0
2015,16198,Sisante,16,8,1758,0.0,309047.36,175.79,1763000.0,1002.84
2015,8270,Sitges,8,9,28269,19998000.0,5121630.0,181.17,40425450.0,1430.02
2015,17052,Siurana,17,9,152,79000.0,25500.0,167.76,276000.0,1815.78
2015,39083,Soba,39,6,1260,194000.0,48000.0,38.1,926650.48,735.45
2015,27059,Sober,27,12,2400,253000.0,43843.7,18.27,1811639.0,754.85
2015,50247,Sobradiel,50,2,1077,0.0,6106.67,5.67,1126245.56,1045.73
2015,37311,Sobradillo,37,7,243,0.0,,,258000.0,1061.73
2015,15080,Sobrado,15,12,1911,0.0,15175.0,7.94,1801990.0,942.95
2015,24165,Sobrado,24,7,363,15000.0,11601.0,31.96,219980.0,606.01
2015,8271,Sobremunt,8,9,82,86000.0,20000.0,243.9,405402.51,4943.92
2015,33067,Sobrescobio,33,3,855,0.0,,,1098650.02,1284.96
2015,2072,Socovos,2,8,1832,825000.0,205065.0,111.94,1181339.0,644.85
2015,13078,Socuéllamos,13,8,12721,7420000.0,962692.71,75.68,10435068.55,820.3
2015,26143,Sojuela,26,17,282,372000.0,,,0.0,0.0
2015,5236,Solana de Ávila,5,7,138,0.0,,,178948.0,1296.72
2015,6126,Solana de los Barros,6,11,2692,0.0,,,2301016.0,854.76
2015,5237,Solana de Rioalmar,5,7,185,0.0,,,145000.0,783.79
2015,13080,Solana del Pino,13,8,353,472000.0,38202.0,108.22,412123.95,1167.49
2015,13079,"Solana, La",13,8,15979,8674000.0,1061657.27,66.44,11965962.61,748.86
2015,19258,Solanillos del Extremo,19,8,104,90000.0,,,0.0,0.0
2015,9366,Solarana,9,7,93,0.0,,,0.0,0.0
2015,16199,Solera de Gabaldón,16,8,29,0.0,,,129025.0,4449.14
2015,25206,"Soleràs, El",25,9,342,95000.0,31700.0,92.69,404451.45,1182.61
2015,42172,Soliedra,42,7,36,0.0,,,44000.0,1222.22
2015,43147,Solivella,43,9,629,603000.0,43050.0,68.44,719150.0,1143.31
2015,46233,Sollana,46,10,4941,371000.0,,,0.0,0.0
2015,7061,Sóller,7,4,13648,14459000.0,2646067.67,193.88,14701279.21,1077.17
2015,39084,Solórzano,39,6,1010,548000.0,56500.0,55.94,713609.0,706.54
2015,5238,Solosancho,5,7,905,82000.0,22500.0,24.86,736300.0,813.59
2015,25207,Solsona,25,9,9004,3806000.0,793881.0,88.17,8482793.0,942.11
2015,33068,Somiedo,33,3,1231,1781000.0,221465.99,179.91,1989736.59,1616.36
2015,19259,Somolinos,19,8,33,0.0,,,0.0,0.0
2015,4085,Somontín,4,1,492,0.0,,,0.0,0.0
2015,28143,Somosierra,28,13,73,0.0,,,0.0,0.0
2015,15081,"Somozas, As",15,12,1191,0.0,1000.0,0.84,3434000.0,2883.28
2015,7062,Son Servera,7,4,11449,10545000.0,2057007.9,179.67,15490686.32,1353.02
2015,48904,Sondika,48,16,4535,0.0,,,0.0,0.0
2015,12106,Soneja,12,10,1476,509000.0,116102.93,78.66,1000000.0,677.52
2015,45163,Sonseca,45,8,11289,3940000.0,650150.47,57.59,7007035.01,620.69
2015,22223,Sopeira,22,2,99,0.0,6600.0,66.67,362000.0,3656.56
2015,48085,Sopela,48,16,13211,0.0,,,0.0,0.0
2015,18176,Soportújar,18,1,296,12000.0,10866.4,36.71,559065.0,1888.73
2015,48086,Sopuerta,48,16,2599,0.0,,,0.0,0.0
2015,8272,Sora,8,9,184,0.0,,,453150.0,2462.77
2015,20065,Soraluze-Placencia de las Armas,20,16,3947,1258000.0,,,0.0,0.0
2015,4086,Sorbas,4,1,2608,1906000.0,295000.0,113.11,2148864.84,823.96
2015,9368,Sordillos,9,7,24,0.0,,,30125.0,1255.21
2015,42173,Soria,42,7,39168,30009000.0,5350000.0,136.59,56265000.0,1436.5
2015,25208,Soriguera,25,9,385,351000.0,85505.97,222.09,685633.44,1780.86
2015,37312,Sorihuela,37,7,270,214000.0,48487.33,179.58,297217.41,1100.81
2015,23084,Sorihuela del Guadalimar,23,1,1248,641000.0,80702.76,64.67,1255580.67,1006.09
2015,31225,Sorlada,31,15,61,28000.0,,,0.0,0.0
2015,25209,Sort,25,9,2199,489000.0,,,0.0,0.0
2015,18177,Sorvilán,18,1,552,527000.0,,,0.0,0.0
2015,26144,Sorzano,26,17,239,47000.0,,,628300.0,2628.87
2015,50248,Sos del Rey Católico,50,2,614,1034000.0,117636.85,191.59,818391.55,1332.88
2015,25210,Soses,25,9,1728,0.0,4.0,0.0,1736243.0,1004.77
2015,46234,Sot de Chera,46,10,424,119000.0,38421.0,90.62,440000.0,1037.73
2015,12107,Sot de Ferrer,12,10,428,0.0,,,421500.0,984.83
2015,5239,Sotalbo,5,7,218,30000.0,,,115745.55,530.95
2015,26145,Sotés,26,17,292,0.0,22363.73,76.59,420045.96,1438.51
2015,40198,Sotillo,40,7,26,0.0,,,0.0,0.0
2015,5240,Sotillo de la Adrada,5,7,4652,1297000.0,238232.15,51.21,3547680.0,762.61
2015,9369,Sotillo de la Ribera,9,7,520,0.0,,,467100.0,898.27
2015,45164,Sotillo de las Palomas,45,8,213,83000.0,13859.9,65.07,214531.53,1007.19
2015,42174,Sotillo del Rincón,42,7,198,0.0,,,250100.0,1263.14
2015,19260,"Sotillo, El",19,8,48,0.0,,,44500.0,927.09
2015,34177,Soto de Cerrato,34,7,195,0.0,,,171923.0,881.66
2015,24166,Soto de la Vega,24,7,1641,0.0,,,548800.0,334.43
2015,33069,Soto del Barco,33,3,3978,0.0,9501.82,2.39,2649613.52,666.07
2015,28144,Soto del Real,28,13,8456,2342000.0,588100.0,69.55,6400700.0,756.95
2015,26146,Soto en Cameros,26,17,112,58000.0,16400.0,146.43,518400.0,4628.58
2015,24167,Soto y Amío,24,7,853,0.0,100.0,0.12,450773.14,528.45
2015,34176,Sotobañado y Priorato,34,7,159,0.0,,,0.0,0.0
2015,19261,Sotodosos,19,8,41,0.0,,,0.0,0.0
2015,22904,"Sotonera, La",22,2,990,19000.0,41973.0,42.4,727759.74,735.11
2015,16909,Sotorribas,16,8,802,0.0,,,641602.2,800.0
2015,40199,Sotosalbos,40,7,118,0.0,,,0.0,0.0
2015,37313,Sotoserrano,37,7,606,236000.0,66654.68,109.99,535740.76,884.06
2015,9372,Sotragero,9,7,286,0.0,,,0.0,0.0
2015,9373,Sotresgudo,9,7,482,0.0,6020.0,12.49,355040.0,736.59
